"GEO_ID";"GEO_NAME";"VARIABLE";VALUE;"UNIT";"STATUS";"STATUS_DESC";"DESC_VAL";"PERIOD_REF";"SOURCE";"LAST_UPDATE";"GEOM_CODE";"GEOM";"GEOM_PERIOD";"MAP_ID";"MAP_URL"
"31";"Henggart";"Revenu imposable, en mio. de francs";78;"Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22567";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22567_fr.html"
"31";"Henggart";"Revenu imposable par habitant/-e, en francs";34736;"Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22567";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22567_fr.html"
"32";"Humlikon";"Revenu imposable, en mio. de francs";16;"Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22567";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22567_fr.html"
"32";"Humlikon";"Revenu imposable par habitant/-e, en francs";32453;"Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22567";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22567_fr.html"
"33";"Kleinandelfingen";"Revenu imposable, en mio. de francs";67;"Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22567";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22567_fr.html"
"33";"Kleinandelfingen";"Revenu imposable par habitant/-e, en francs";32348;"Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22567";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22567_fr.html"
"34";"Laufen-Uhwiesen";"Revenu imposable, en mio. de francs";71;"Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22567";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22567_fr.html"
"34";"Laufen-Uhwiesen";"Revenu imposable par habitant/-e, en francs";43380;"Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22567";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22567_fr.html"
"35";"Marthalen";"Revenu imposable, en mio. de francs";67;"Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22567";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22567_fr.html"
"35";"Marthalen";"Revenu imposable par habitant/-e, en francs";34239;"Francs";"A";"Normaler Wert";"";"2015-01-01/2015-12-31";"ESTV";"2019-06-04";"polg";"Communes";"2015-01-01";"22567";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22567_fr.html"
